GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.3252891540527344,0.010801076889038086,0.6383973728098771,-719.5597029320572,-509.49488913904617,-0.0991041211809256,0.00415810319902504,-0.10174657334801904,0.6649984063643315
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0))",0.3441782474517822,0.01120305061340332,0.6383973728098771,-719.5597029320572,-509.49488913904617,-0.0991041211809256,0.00415810319902504,-0.10174657334801904,0.6649984063643315
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.20174221992492675,0.01179952621459961,0.6386804485364626,-720.9085770504203,-507.26141672052825,-0.09841699892655634,0.005121036016998067,-0.10135486924898789,0.6620539475649502
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.1885364532470703,0.012303781509399415,0.638681393115437,-720.9073595800021,-507.26083168784373,-0.09841685330439406,0.0051210044363814615,-0.10135475781223542,0.6620546560852638
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.23134593963623046,0.012705135345458984,0.6386816289891799,-720.907055467212,-507.2606856613276,-0.09841681693727881,0.005120996516472685,-0.10135472999939779,0.6620548330272756
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.3847768306732178,0.012179422378540038,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.4277960777282715,0.010999774932861328,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.3238672733306885,0.011704254150390624,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.3242798328399658,0.011801195144653321,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.3385876178741455,0.011103010177612305,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.3326730251312256,0.011407566070556641,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 10))",0.24574952125549315,0.01040511131286621,0.6389285977033347,-721.030195089688,-509.5324981788052,-0.09862723436148269,0.004539412139256946,-0.10181142836736265,0.6631051366545486
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3295701503753662,0.011399650573730468,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.40960230827331545,0.011204099655151368,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3365809917449951,0.011103343963623048,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3340736389160156,0.011504364013671876,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.41579208374023435,0.011201572418212891,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.4235347270965576,0.011102724075317382,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.31195735931396484,0.010922574996948242,0.6390097955624126,-718.7641116554845,-509.24816585361003,-0.09897995408427562,0.0043970479919592685,-0.10169679507817964,0.6659096788938003
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.32126851081848146,0.011103010177612305,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.35340518951416017,0.011801528930664062,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.41529278755187987,0.013004684448242187,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3300715446472168,0.011801433563232423,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.38908867835998534,0.010799837112426759,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3515804290771484,0.012302541732788086,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.39080047607421875,0.011102914810180664,0.6390098480054789,-718.7642311834923,-509.24805163679923,-0.098979913581783,0.00439709456362047,-0.10169677252450593,0.6659093711598427
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.32967658042907716,0.011103153228759766,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.41619505882263186,0.01250452995300293,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.33397631645202636,0.011905670166015625,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.36058316230773924,0.013707113265991212,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3557754993438721,0.010303306579589843,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3342761993408203,0.010501623153686523,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3901809215545654,0.011505794525146485,0.6390100578633822,-718.764709103046,-509.2475944945298,-0.09897975149938211,0.004397280760041136,-0.10169668225192745,0.6659081406995773
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.33567419052124026,0.01160273551940918,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.3595746994018555,0.011199712753295898,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.32737483978271487,0.011800384521484375,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.40799508094787595,0.010902976989746094,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.35588574409484863,0.01780667304992676,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.3346923828125,0.010904026031494141,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 10))",0.3651771545410156,0.011104679107666016,0.6392333102143062,-720.9266759326626,-510.34715788061766,-0.09873496539302204,0.004584797829123117,-0.10194804578973149,0.6629146701258157
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.35098791122436523,0.011302042007446288,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.39289135932922364,0.011800050735473633,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.34228267669677737,0.012301301956176758,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.3368695735931396,0.011001777648925782,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.33497281074523927,0.011206340789794923,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.34827556610107424,0.01170334815979004,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 10))",0.3323941230773926,0.011001110076904297,0.6397160685347013,-720.51695943043,-510.610496115001,-0.09876692644185633,0.00472088911907258,-0.10200151219789477,0.6634434265582702
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.3274848937988281,0.011303424835205078,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.33046755790710447,0.011599874496459961,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.3337733745574951,0.01100764274597168,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.3996912479400635,0.011102914810180664,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.3499731540679932,0.011303091049194336,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.33676738739013673,0.01110215187072754,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 10))",0.33917698860168455,0.010704851150512696,0.6397172082555889,-720.5155470615198,-510.6102788746124,-0.09876688116945208,0.004720768712815677,-0.1020014736722958,0.6634445132573132
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.33697218894958497,0.01100001335144043,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.4054224491119385,0.010904455184936523,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.3340757369995117,0.01090540885925293,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.3454746723175049,0.011200284957885743,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.33777799606323244,0.010703086853027344,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.33829078674316404,0.01200118064880371,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 10))",0.3571779251098633,0.010601234436035157,0.6397174926717082,-720.5151944683174,-510.6102249685722,-0.0987668699327698,0.004720738594756255,-0.10200146412158577,0.6634447845152892
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 10))",0.3912144660949707,0.010905027389526367,0.6398253048363343,-720.3013962944331,-509.2146773537077,-0.09849433677374432,0.004797186975380319,-0.1017216801930612,0.6635164358330785
