GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3250580628712972,0.0110015869140625,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.2780551115671794,0.012335777282714844,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.33489274978637695,0.010335922241210938,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.33107447624206543,0.010504007339477539,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3147248427073161,0.010999441146850586,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3183940251668294,0.010837078094482422,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.3157218297322591,0.011666218439737955,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0))",0.30304845174153644,0.012170076370239258,0.8431531469618738,-2219.856176690292,-1603.724331594237,-0.19206418146818693,0.016647819010435477,-0.16857764582105686,0.8592551414461645
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3744035561879476,0.012000401814778646,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.345230499903361,0.011169989903767904,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.34606043497721356,0.0111695925394694,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3642253081003825,0.010667085647583008,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.22604568799336752,0.011665741602579752,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3500644365946452,0.011005083719889322,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3670596281687419,0.014505386352539062,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0))",0.3745698928833008,0.011001904805501303,0.8431531818736957,-2219.8561029337666,-1603.7241763653474,-0.19206422428192263,0.016647789138500617,-0.1685776309291863,0.8592551762548067
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3155513604482015,0.011002381642659506,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.30737797419230145,0.011502822240193685,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.32071971893310547,0.010503768920898438,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3157222270965576,0.011334578196207682,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3175539970397949,0.011666377385457357,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.23720876375834146,0.014333407084147135,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.3175552686055501,0.0115049680074056,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0))",0.338223934173584,0.01067352294921875,0.8431533203101491,-2219.8558157928874,-1603.723561880767,-0.19206439602210637,0.01664766984055684,-0.16857757202747026,0.8592553146642232
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.36839858690897626,0.012332916259765625,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.367063045501709,0.011838436126708984,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.226713498433431,0.011667331059773764,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.36222147941589355,0.012676080067952475,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.36656030019124347,0.010666688283284506,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.3872366746266683,0.011000235875447592,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.3507239818572998,0.011334975560506185,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.34638579686482746,0.010168711344401041,0.8431993410378952,-2225.142868957531,-1601.6222126782995,-0.19160774506998549,0.016385224175862922,-0.1684155767288119,0.8598938807666215
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.3337259292602539,0.010999441146850586,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.33206892013549805,0.011333147684733072,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.31689683596293133,0.0110014279683431,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.3167196909586589,0.011170069376627604,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.31055442492167157,0.011833985646565756,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.25954445203145343,0.011334816614786783,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.3178877830505371,0.011172135670979818,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0), ('regressor reg_lambda', 0.5))",0.32655135790507,0.011333147684733072,0.8432453471106974,-2227.787314941141,-1603.2884957719518,-0.191650069423659,0.014968435007622675,-0.16862731323488625,0.8598107809051637
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.37155739466349286,0.011338154474894205,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.33188772201538086,0.012837409973144531,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3738948504130046,0.01033345858256022,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3523906071980794,0.01099999745686849,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.36556561787923175,0.011333227157592773,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.22136592864990234,0.012001514434814453,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3649023373921712,0.011505365371704102,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 0.5))",0.3277288277943929,0.01166534423828125,0.8432453772556516,-2227.7872516449756,-1603.2883062354329,-0.19165007119372376,0.014968402153542221,-0.1686272941395787,0.8598108123048703
"(('regressor num_leaves', 32), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.3632315794626872,0.010999043782552084,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 512), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.366060733795166,0.01133433977762858,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 256), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.3235585689544678,0.010666767756144205,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.2477093537648519,0.010834058125813803,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 16), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.34088881810506183,0.012001832326253256,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 64), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.34105507532755536,0.01100015640258789,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 8), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.3183865547180176,0.011999845504760742,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 128), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 0.5))",0.315054972966512,0.011335929234822592,0.843245497246945,-2227.7870018457447,-1603.287546324006,-0.19165007737812678,0.014968271036198055,-0.16862721756481716,0.8598109377597742
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.30121660232543945,0.01033322016398112,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.33639001846313477,0.010332663853963217,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.3327202796936035,0.012000322341918945,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.3413902123769124,0.012171268463134766,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 0.5))",0.3212212721506755,0.012171268463134766,0.8434763383863372,-2225.893152797529,-1600.3575291193313,-0.19119822731769429,0.015287030371027785,-0.16830837304848978,0.8598757021296756
